Trading Date,No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
2021-06-07,669,TLKM,Telkom Indonesia (Persero) Tbk.,CDMO1XNSWR0000J312------------,3500,3540,07 Jun 2021,3540,3570,3500,3550,50,124440300,440099886000,16552,1865.6,3550,7434900,3540,51500,99062216600,99062216600,99062216600,23104400,75683700,30519878,106814590500,10
2021-06-08,670,TLKM,Telkom Indonesia (Persero) Tbk.,CDMO1XNSWR0000J312------------,3550,3550,08 Jun 2021,3540,3550,3470,3500,-50,132409400,463420142000,14509,1839.3,3510,439600,3500,2893000,99062216600,99062216600,99062216600,42487200,50694100,276004,965178221,3
2021-06-09,670,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3500,3340,09 Jun 2021,3340,3400,3310,3390,-110,112204200,377559186000,16435,1781.5,3400,2612100,3390,53800,99062216600,99062216600,99062216600,31994700,57259100,7162325,24161743187,9
2021-06-10,671,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3390,3350,10 Jun 2021,3360,3500,3340,3480,90,137713700,475557064000,18815,1828.8,3480,1461100,3470,177700,99062216600,99062216600,99062216600,41421100,66455900,5600,20556000,4
2021-06-11,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3480,3490,11 Jun 2021,3490,3500,3420,3470,-10,82336600,285430879000,9887,1823.6,3480,1238600,3470,5966500,99062216600,99062216600,99062216600,30503600,74208300,2436647,8437481140,6
2021-06-14,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3470,3460,14 Jun 2021,3450,3470,3400,3410,-60,46016500,157439132000,8414,1792.0,3420,477600,3410,162200,99062216600,99062216600,99062216600,15467000,32344600,6142183,21285873920,3
2021-06-15,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3410,3410,15 Jun 2021,3410,3440,3380,3440,30,60528600,207123968000,8246,1807.8,3440,2349100,3430,1000100,99062216600,99062216600,99062216600,30264500,48263800,4329774,14773190960,3
2021-06-16,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3440,3380,16 Jun 2021,3390,3430,3380,3410,-30,39149800,133258280000,7464,1792.0,3410,388000,3400,467000,99062216600,99062216600,99062216600,13481000,26141300,163600,556715800,2
2021-06-17,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3410,3370,17 Jun 2021,3370,3420,3350,3350,-60,50286100,169491404000,8483,1760.5,3360,48800,3350,363300,99062216600,99062216600,99062216600,19719200,24797400,263269,894915300,9
2021-06-18,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3350,3350,18 Jun 2021,3350,3400,3290,3350,0,168414300,562815498000,15333,1760.5,3350,171700,3340,46800,99062216600,99062216600,99062216600,107814900,125040200,2365061,7934829850,14
2021-06-21,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3350,3280,21 Jun 2021,3300,3340,3260,3300,-50,74248200,245251210000,14061,1734.2,3300,8800,3290,2951200,99062216600,99062216600,99062216600,32864500,42158900,2397465,7949388250,9
2021-06-22,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3300,3300,22 Jun 2021,3310,3370,3290,3300,0,89349200,296970575000,11048,1734.2,3320,100000,3300,4203300,99062216600,99062216600,99062216600,58879400,48017800,0,0,0
2021-06-23,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3300,3310,23 Jun 2021,3310,3420,3310,3370,70,81901000,276822733000,10498,1771.0,3370,2416900,3360,786000,99062216600,99062216600,99062216600,32317900,50662100,4953939,16677424656,9
2021-06-24,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3370,3330,24 Jun 2021,3350,3360,3240,3250,-120,101334200,331655728000,16287,1708.0,3260,209900,3250,1228100,99062216600,99062216600,99062216600,46360100,28947300,4305323,14938170484,9
2021-06-25,671,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3250,3250,25 Jun 2021,3250,3300,3240,3250,0,58330700,190457128000,9276,1708.0,3260,348100,3250,1926900,99062216600,99062216600,99062216600,24742900,36747100,17977913,58814469250,5
2021-06-28,672,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3250,3250,28 Jun 2021,3250,3260,3170,3170,-80,66338900,212027721000,16818,1665.9,3180,67900,3170,2399700,99062216600,99062216600,99062216600,37779800,38147300,20689810,66536479860,19
2021-06-29,672,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3170,3190,29 Jun 2021,3200,3260,3150,3160,-10,123411200,394075241000,18153,1660.7,3160,1665200,3150,3872700,99062216600,99062216600,99062216600,95207800,72360100,712615,2254009900,3
2021-06-30,674,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3160,3150,30 Jun 2021,3160,3180,3130,3150,-10,142204500,448774697000,22830,1655.4,3160,232900,3150,733400,99062216600,99062216600,99062216600,106718700,73200500,4532590,14319270085,14
2021-07-01,674,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3150,3160,01 Jul 2021,3160,3170,3090,3110,-40,143665900,448399771000,26665,1634.4,3120,1159800,3110,382100,99062216600,99062216600,99062216600,92644700,64230600,14573001,45969183752,7
2021-07-02,674,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3110,3110,02 Jul 2021,3120,3130,3060,3070,-40,161855700,500338883000,26486,1613.4,3070,3361600,3060,5685500,99062216600,99062216600,99062216600,124152300,62591400,1464091,4587867010,7
2021-07-05,674,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3070,3070,05 Jul 2021,3080,3090,3010,3040,-30,133815000,406688458000,27536,1597.6,3040,1068100,3030,1418900,99062216600,99062216600,99062216600,90956300,40402900,167900,516258100,3
2021-07-06,675,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3040,3050,06 Jul 2021,3050,3070,3000,3010,-30,151573500,458604020000,27160,1581.8,3020,397800,3010,5380300,99062216600,99062216600,99062216600,88936500,41826400,2110598,6370813220,12
2021-07-07,675,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3010,3030,07 Jul 2021,3030,3070,3010,3030,20,110215500,335069368000,22711,1592.3,3040,656000,3030,4071900,99062216600,99062216600,99062216600,57648900,68120900,3663182,11071816900,7
2021-07-08,676,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3030,3060,08 Jul 2021,3060,3060,3000,3010,-20,132576600,400657698000,27038,1581.8,3020,1236400,3010,954900,99062216600,99062216600,99062216600,91252800,70876800,15296776,46859210982,12
2021-07-09,677,TLKM,Telkom Indonesia (Persero) Tbk.,XDMO1XNSWR0000J312------------,3010,3040,09 Jul 2021,3030,3170,3030,3160,150,222916400,696249844000,33901,1660.7,3170,2816000,3160,1795000,99062216600,99062216600,99062216600,70813700,171348000,19310685,59369181724,18
2021-07-12,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3160,3190,12 Jul 2021,3190,3190,3110,3130,-30,86268000,271237182000,14538,1644.9,3140,2650400,3130,67400,99062216600,99062216600,99062216600,53234900,56008000,36706443,114977546580,6
2021-07-13,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3130,3160,13 Jul 2021,3150,3160,3050,3070,-60,82856600,256131413000,14389,1613.4,3080,454300,3070,16000,99062216600,99062216600,99062216600,45896100,42537800,30600108,96084338364,5
2021-07-14,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3070,3050,14 Jul 2021,3050,3070,3020,3060,-10,84993400,258502466000,13646,1608.1,3070,941800,3060,322100,99062216600,99062216600,99062216600,62870500,46039600,24811080,76690936091,8
2021-07-15,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3060,3110,15 Jul 2021,3100,3140,3080,3130,70,88092800,274515205000,12484,1644.9,3130,872400,3120,127400,99062216600,99062216600,99062216600,37975400,61055600,6293738,19672518811,9
2021-07-16,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3130,3140,16 Jul 2021,3140,3170,3110,3170,40,63626300,199886913000,9971,1665.9,3170,4160100,3160,2200,99062216600,99062216600,99062216600,35382800,53821900,23935587,75139593308,9
2021-07-19,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3170,3160,19 Jul 2021,3160,3230,3150,3220,50,116219500,372737798000,15260,1692.2,3220,4375200,3210,139200,99062216600,99062216600,99062216600,42653600,96331400,1830176,5865706900,4
2021-07-21,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3220,3190,21 Jul 2021,3210,3240,3180,3210,-10,115099400,369524739000,11544,1686.9,3220,654800,3210,7666200,99062216600,99062216600,99062216600,90234000,102076700,5475825,17592690150,5
2021-07-22,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3210,3210,22 Jul 2021,3220,3260,3210,3260,50,48865700,158457735000,10130,1713.2,3260,2656200,3250,627900,99062216600,99062216600,99062216600,25705200,40730200,11317010,36633033200,14
2021-07-23,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3260,3250,23 Jul 2021,3250,3250,3150,3170,-90,67128400,213999940000,13837,1665.9,3180,224900,3170,923200,99062216600,99062216600,99062216600,26585800,30197800,17017712,54249384040,10
2021-07-26,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3170,3140,26 Jul 2021,3150,3200,3140,3190,20,55525800,176708567000,10512,1676.4,3200,1211000,3190,1381600,99062216600,99062216600,99062216600,28209600,40151600,6798305,21636146350,22
2021-07-27,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3190,3210,27 Jul 2021,3200,3270,3160,3270,80,62673400,201287391000,10999,1718.5,3270,10498000,3210,100,99062216600,99062216600,99062216600,24577600,38411300,633252,1880837680,19
2021-07-28,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3270,3250,28 Jul 2021,3240,3250,3150,3190,-80,103282300,329959301000,13356,1676.4,3200,734600,3190,4339400,99062216600,99062216600,99062216600,62084000,73527500,8409830,26686845110,31
2021-07-29,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3190,3210,29 Jul 2021,3200,3290,3200,3230,40,126542400,410918875000,14048,1697.5,3240,701600,3230,665000,99062216600,99062216600,99062216600,55518300,88521300,3596100,11700834027,6
2021-07-30,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3230,3200,30 Jul 2021,3200,3290,3200,3240,10,95143100,309399060000,10191,1702.7,3250,708000,3240,195200,99062216600,99062216600,99062216600,61193600,67176600,14544279,47184631310,20
2021-08-02,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3240,3240,02 Agt 2021,3250,3310,3210,3310,70,60368200,197474462000,16692,1739.5,3310,2194700,3300,16100,99062216600,99062216600,99062216600,16930800,51646900,4777333,15482104297,14
2021-08-03,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3310,3310,03 Agt 2021,3310,3360,3290,3330,20,89712500,298344980000,13875,1750.0,3340,19100,3330,1458800,99062216600,99062216600,99062216600,43800700,53668800,22184218,72500301660,10
2021-08-04,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3330,3330,04 Agt 2021,3330,3370,3310,3370,40,63108600,210664817000,9998,1771.0,3370,2087200,3360,300,99062216600,99062216600,99062216600,35774300,39652200,11591841,38412879710,22
2021-08-05,677,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3370,3360,05 Agt 2021,3350,3400,3320,3340,-30,89742800,300731566000,11049,1755.3,3350,10400,3340,1160300,99062216600,99062216600,99062216600,54817000,55434100,12161955,40806195650,8
2021-08-06,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3340,3360,06 Agt 2021,3360,3380,3310,3320,-20,31664200,105520477000,6367,1744.8,3330,298100,3320,2407800,99062216600,99062216600,99062216600,19755400,24701900,520397,1735456316,11
2021-08-09,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3320,3260,09 Agt 2021,3270,3300,3220,3250,-70,70299500,229192443000,11349,1708.0,3250,172600,3240,1117500,99062216600,99062216600,99062216600,54698900,38861700,25717401,85399171406,14
2021-08-10,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3250,3240,10 Agt 2021,3240,3270,3190,3230,-20,57658000,185408719000,7755,1697.5,3230,1112000,3220,25500,99062216600,99062216600,99062216600,37000600,34471200,150109,486351740,3
2021-08-12,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3230,3260,12 Agt 2021,3260,3350,3240,3350,120,93133400,306999771000,11771,1760.5,3350,4573000,3340,3600,99062216600,99062216600,99062216600,35622300,55595100,216810,714388700,2
2021-08-13,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3350,3370,13 Agt 2021,3370,3380,3260,3300,-50,59903600,197917207000,8809,1734.2,3300,2784600,3290,893400,99062216600,99062216600,99062216600,45844600,23854800,20670616,68089450076,11
2021-08-16,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3300,3300,16 Agt 2021,3300,3340,3290,3340,40,38661800,128032590000,5946,1755.3,3340,7068800,3330,2300,99062216600,99062216600,99062216600,18371300,31247900,7315382,24179239030,7
2021-08-18,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3340,3360,18 Agt 2021,3350,3440,3350,3420,80,162921300,555770572000,21352,1797.3,3420,7553200,3410,63100,99062216600,99062216600,99062216600,56228500,102252600,3383940,11455740450,16
2021-08-19,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3420,3410,19 Agt 2021,3400,3430,3360,3390,-30,100851800,341600716000,11468,1781.5,3390,8898700,3380,207600,99062216600,99062216600,99062216600,38490100,63161500,25461332,86293645032,27
2021-08-20,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3390,3390,20 Agt 2021,3390,3430,3370,3400,10,113411000,385346051000,11487,1786.8,3400,351000,3390,86600,99062216600,99062216600,99062216600,20354700,78282800,6843805,23234717285,5
2021-08-23,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3400,3420,23 Agt 2021,3420,3440,3400,3440,40,64122400,219193765000,9777,1807.8,3440,4645700,3430,5300,99062216600,99062216600,99062216600,13431100,41930100,11628322,39581356340,10
2021-08-24,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3440,3410,24 Agt 2021,3410,3420,3310,3400,-40,69338100,233442178000,11942,1786.8,3400,35771400,3370,12800,99062216600,99062216600,99062216600,27944900,37514100,25855258,87428717380,18
2021-08-25,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3400,3390,25 Agt 2021,3390,3390,3330,3370,-30,66618200,224121208000,8906,1771.0,3370,2926100,3360,1200,99062216600,99062216600,99062216600,41641400,51614000,10694120,36012819360,27
2021-08-26,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3370,3330,26 Agt 2021,3340,3360,3320,3360,-10,55756100,186479294000,7580,1765.8,3360,131500,3350,23900,99062216600,99062216600,99062216600,31744700,46924900,1224816,4086281844,5
2021-08-27,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3360,3370,27 Agt 2021,3370,3370,3310,3320,-40,62419000,207749997000,7609,1744.8,3330,19800,3320,344900,99062216600,99062216600,99062216600,38041900,40640900,6819205,22876367599,10
2021-08-30,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3320,3330,30 Agt 2021,3330,3400,3330,3400,80,64177700,216778180000,8418,1786.8,3400,2858500,3390,300,99062216600,99062216600,99062216600,21725200,39204400,4382357,14849630785,6
2021-08-31,678,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3400,3400,31 Agt 2021,3400,3420,3360,3400,0,130019000,441072733000,10528,1786.8,3400,2544700,3390,555600,99062216600,99062216600,99062216600,65255200,107801100,1169778,3935192740,18
2021-09-01,679,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3400,3420,01 Sep 2021,3410,3420,3330,3340,-60,85135200,286343341000,11461,1755.3,3350,207600,3340,285000,99062216600,99062216600,99062216600,49263100,50181100,1559528,4626877660,6
2021-09-02,679,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3340,3350,02 Sep 2021,3360,3390,3350,3370,30,51633800,174041598000,5420,1771.0,3380,1520800,3370,78000,99062216600,99062216600,99062216600,31369100,45085800,173,581200,4
2021-09-03,679,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3370,3400,03 Sep 2021,3380,3420,3370,3390,20,65479800,221995738000,7047,1781.5,3390,18405700,3380,159900,99062216600,99062216600,99062216600,17731000,43844700,4895021,16503155667,25
2021-09-06,681,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3390,3410,06 Sep 2021,3410,3410,3380,3390,0,52640400,178548847000,7337,1781.5,3390,16316200,3380,799300,99062216600,99062216600,99062216600,15646800,38929400,9,30600,1
2021-09-07,682,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3390,3410,07 Sep 2021,3400,3410,3360,3380,-10,42617400,144198596000,7566,1776.3,3380,1687200,3370,319200,99062216600,99062216600,99062216600,13501600,32250600,2780959,9430336766,6
2021-09-08,687,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3380,3400,08 Sep 2021,3400,3400,3310,3330,-50,80636800,268452490000,12966,1750.0,3340,1693600,3330,16600,99062216600,99062216600,99062216600,50083900,43483100,8384453,28341389130,7
2021-09-09,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3330,3360,09 Sep 2021,3340,3390,3330,3390,60,82214400,276910621000,11482,1781.5,3390,4677100,3380,21300,99062216600,99062216600,99062216600,20717800,62699200,1235457,4158158666,11
2021-09-10,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3390,3380,10 Sep 2021,3380,3390,3320,3330,-60,52115300,174258711000,8203,1750.0,3340,10600,3330,1155600,99062216600,99062216600,99062216600,22141100,25682300,10578227,35424741858,16
2021-09-13,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3330,3310,13 Sep 2021,3320,3350,3300,3350,20,45547200,151682908000,7356,1760.5,3350,319400,3340,295100,99062216600,99062216600,99062216600,23483900,20781800,13539400,45347120700,11
2021-09-14,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3350,3380,14 Sep 2021,3380,3450,3350,3440,90,166002100,566590372000,18148,1807.8,3440,10272100,3430,80800,99062216600,99062216600,99062216600,67945500,84936800,5191282,17399984700,9
2021-09-15,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3440,3430,15 Sep 2021,3420,3450,3410,3450,10,73158300,251559802000,10407,1813.1,3450,865200,3440,27300,99062216600,99062216600,99062216600,38498600,61096500,9801339,33406758060,8
2021-09-16,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3450,3470,16 Sep 2021,3460,3470,3400,3440,-10,58318700,199803338000,8285,1807.8,3440,3824900,3430,6400,99062216600,99062216600,99062216600,39375500,36394100,1218241,4171806488,17
2021-09-17,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3440,3400,17 Sep 2021,3430,3530,3390,3530,90,117573100,409188352000,13044,1855.1,3530,17589100,3520,1454800,99062216600,99062216600,99062216600,59155000,99460300,14464892,49760857919,16
2021-09-20,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3530,3500,20 Sep 2021,3500,3520,3460,3520,-10,83985100,293611181000,13182,1849.9,3530,5435900,3520,117400,99062216600,99062216600,99062216600,40295100,57164800,5378815,18723333166,10
2021-09-21,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3520,3500,21 Sep 2021,3490,3560,3480,3530,10,95848100,337230417000,11051,1855.1,3530,1486900,3520,425300,99062216600,99062216600,99062216600,48023300,60840300,12910240,45109979500,11
2021-09-22,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3530,3530,22 Sep 2021,3530,3590,3520,3590,60,66835200,237937478000,10188,1886.6,3590,4852400,3580,42600,99062216600,99062216600,99062216600,17318700,49198500,14819968,52230331340,17
2021-09-23,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3590,3600,23 Sep 2021,3600,3610,3550,3560,-30,104737500,373590492000,11630,1870.9,3560,1479200,3550,726000,99062216600,99062216600,99062216600,62846500,89348400,37612510,133299233860,18
2021-09-24,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3560,3560,24 Sep 2021,3560,3580,3540,3560,0,72224500,256941311000,7277,1870.9,3560,26430100,3550,134300,99062216600,99062216600,99062216600,41247800,63772700,17068851,60679919202,15
2021-09-27,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3560,3530,27 Sep 2021,3530,3560,3480,3520,-40,87303000,307305794000,10049,1849.9,3520,10900,3510,2098600,99062216600,99062216600,99062216600,43216900,59705500,10605949,37478496220,21
2021-09-28,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3520,3510,28 Sep 2021,3510,3540,3490,3530,10,54671700,192586590000,6802,1855.1,3530,23000,3520,124400,99062216600,99062216600,99062216600,36759000,49223500,908363,3201072190,6
2021-09-29,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3530,3490,29 Sep 2021,3500,3540,3490,3530,0,53170100,187309794000,11418,1855.1,3530,28700,3520,24300,99062216600,99062216600,99062216600,30251400,41131200,22407495,78942243646,12
2021-09-30,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3530,3550,30 Sep 2021,3550,3690,3540,3690,160,153853900,558863230000,17652,1939.2,3690,8011500,3680,200,99062216600,99062216600,99062216600,40964800,121879700,61,224130,2
2021-10-01,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3690,3680,01 Oct 2021,3670,3690,3610,3660,-30,109898400,402108220000,10379,1923.4,3670,694500,3660,330900,99062216600,99062216600,83568885924,60131300,94328300,5699721,20781719010,9
2021-10-04,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3660,3620,04 Oct 2021,3630,3670,3600,3670,10,82205100,299444343000,11638,1928.7,3670,564300,3660,92700,99062216600,99062216600,83568885924,38378400,51146900,21769616,79305066630,23
2021-10-05,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3670,3670,05 Oct 2021,3660,3680,3620,3670,0,140488300,512516935000,10285,1928.7,3670,2766300,3660,41300,99062216600,99062216600,83568885924,82223500,72616100,31819045,115944737510,8
2021-10-06,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3670,3690,06 Oct 2021,3690,3770,3650,3760,90,153535700,574403992000,16476,1976.0,3760,855800,3750,77600,99062216600,99062216600,83568885924,65508600,97901600,25239281,94432408800,12
2021-10-07,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3760,3720,07 Oct 2021,3720,3740,3690,3720,-40,56837600,211037121000,9293,1955.0,3730,342600,3720,35700,99062216600,99062216600,83568885924,26105000,35891500,1032187,3793918690,9
2021-10-08,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3720,3730,08 Oct 2021,3730,3800,3720,3800,80,91361800,345176166000,13642,1997.0,3800,2302600,3790,4400,99062216600,99062216600,83568885924,35868700,73658200,62886917,232326899940,30
2021-10-11,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3800,3800,11 Oct 2021,3790,3850,3770,3810,10,78865000,301200126000,12835,2002.3,3810,740900,3800,105500,99062216600,99062216600,83568885924,40994500,58221700,43725244,165893068950,40
2021-10-12,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3810,3780,12 Oct 2021,3780,3840,3770,3780,-30,69866300,265249148000,12934,1986.5,3790,39100,3780,83000,99062216600,99062216600,83568885924,27521900,42926100,39601100,149735038800,7
2021-10-13,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3780,3750,13 Oct 2021,3760,3820,3750,3770,-10,87143900,328566651000,11876,1981.2,3780,205700,3770,27100,99062216600,99062216600,83568885924,35421100,51667700,142508,537253040,5
2021-10-14,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3770,3770,14 Oct 2021,3780,3830,3770,3830,60,95817900,365161750000,10385,2012.8,3830,5312800,3820,134900,99062216600,99062216600,83568885924,24650000,72914600,9911700,37598857600,19
2021-10-15,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3830,3840,15 Oct 2021,3830,3840,3750,3810,-20,69707700,264532641000,11674,2002.3,3820,2160800,3810,2448300,99062216600,99062216600,83568885924,32057600,31322200,15205140,57989294100,12
2021-10-18,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3810,3840,18 Oct 2021,3840,3840,3790,3790,-20,78580700,299599428000,9463,1991.7,3790,529300,3780,1245800,99062216600,99062216600,83568885924,39739200,45347900,1091300,4130087900,2
2021-10-19,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3790,3750,19 Oct 2021,3760,3800,3720,3740,-50,61095700,228513983000,13654,1965.5,3750,908900,3740,113700,99062216600,99062216600,83568885924,20412100,19664700,6191483,23632041731,9
2021-10-21,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3740,3780,21 Oct 2021,3780,3880,3760,3850,110,169659500,650977317000,17707,2023.3,3860,3186300,3850,33200,99062216600,99062216600,83568885924,76591600,129007200,49960620,191697377830,23
2021-10-22,688,TLKM,Telkom Indonesia (Persero) Tbk.,--MO1XNSWR0000J312------------,3850,3860,22 Oct 2021,3850,3880,3820,3870,20,59640700,230270122000,9305,2033.8,3870,173200,3860,166500,99062216600,99062216600,83568885924,24221000,40194700,16485197,63248953746,9
