No,Trading Date,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
24,2020-01-03,ALKA,Alakasa Industrindo Tbk,--U3---2,410,0,03 Jan 2020,0,418,410,418,8,10100,4144200,9,70.4,418,6600,410,7500,507665055,507665055,507665055,0,0,0,0,0
25,2020-01-03,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,358,0,03 Jan 2020,0,310,276,310,-48,14300,4155000,7,47.7,320,1800,310,28000,616000000,616000000,616000000,0,0,0,0,0
26,2020-01-03,ALTO,Tri Banyan Tirta Tbk.,--U5---1,398,0,03 Jan 2020,0,400,388,400,2,2629100,1034149400,78,199.8,400,32300,370,2000,2191870558,2191870558,2191870558,0,0,0,0,0
27,2020-01-03,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,296,0,03 Jan 2020,0,0,0,296,0,0,0,0,281.9,292,3400,256,1000,5001552516,5001552516,5001552516,0,0,0,0,0
28,2020-01-03,AMFG,Asahimas Flat Glass Tbk.,--U3---1,3540,0,03 Jan 2020,0,3750,3540,3550,10,4400,15713000,9,144.9,3550,9500,3400,300,434000000,434000000,434000000,600,2800,0,0,0
29,2020-01-03,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,310,0,03 Jan 2020,0,322,310,310,0,15000,4682000,9,242.2,318,5600,270,4000,1080000000,1080000000,1080000000,0,0,0,0,0
30,2020-01-03,AMRT,Sumber Alfaria Trijaya Tbk.,--U9---1,875,0,03 Jan 2020,0,880,855,865,-10,51800,45121000,60,2207.3,865,700,860,200,41524501700,41524501700,41524501700,0,200,0,0,0
31,2020-01-03,ANDI,Andira Agro Tbk.,--U1---2,53,0,03 Jan 2020,0,59,50,50,-3,208307000,10872339300,6175,125.0,50,2615500,0,0,9350000000,9350000000,9350000000,2887500,1120000,0,0,0
32,2020-01-03,ANJT,Austindo Nusantara Jaya Tbk.,--U1---1,1000,0,03 Jan 2020,0,980,980,980,-20,100,98000,1,81.7,975,1100,850,2000,3354175000,3354175000,3354175000,0,0,0,0,0
33,2020-01-03,ANTM,Aneka Tambang Tbk.,--S2XXO1,840,845,03 Jan 2020,845,850,840,850,10,52105900,44086811000,4177,560.4,855,4774600,850,3938800,24030764725,24030764725,24030764725,308500,5636800,4399900,3912105000,6
34,2020-01-03,APEX,Apexindo Pratama Duta Tbk.,--U2---2,346,0,03 Jan 2020,0,0,0,346,0,0,0,0,22.2,334,2900,266,100,2659850000,2659850000,2659850000,0,0,0,0,0
35,2020-01-03,APIC,Pacific Strategic Financial Tbk.,--U8---2,685,0,03 Jan 2020,0,700,665,700,15,18709500,12820939000,2863,744.6,700,54300,695,202100,11766313488,11766313488,11766313488,1076400,0,142300000,97475500000,3
36,2020-01-03,APII,Arita Prima Indonesia Tbk.,--U9---2,168,0,03 Jan 2020,0,168,162,165,-3,3200,531400,5,75.0,184,43000,165,14900,1075760000,1075760000,1075760000,0,0,0,0,0
37,2020-01-03,APLI,Asiaplast Industries Tbk.,--U3---1,175,0,03 Jan 2020,0,175,170,170,-5,18300,3145800,16,141.7,170,53600,141,500,1362671400,1362671400,1362671400,0,0,0,0,0
38,2020-01-03,APLN,Agung Podomoro Land Tbk.,--M6K--1,178,0,03 Jan 2020,0,180,176,176,-2,28216100,4999637900,1048,48.2,177,48100,176,786300,19364561700,19364561700,19364561700,2153000,364800,21,3717,1
39,2020-01-03,APOL,Arpeni Pratama Ocean Line Tbk.,--U7---1,50,0,03 Jan 2020,0,0,0,50,0,0,0,0,16.0,0,0,0,0,16452282461,16452282461,16452282461,0,0,0,0,0
40,2020-01-03,ARGO,Argo Pantes Tbk,--U4---2,825,0,03 Jan 2020,0,0,0,825,0,0,0,0,20.7,0,0,0,0,335557450,335557450,335557450,0,0,0,0,0
41,2020-01-03,ARII,Atlas Resources Tbk.,--U2---2,715,0,03 Jan 2020,0,715,715,715,0,6000,4290000,3,47.7,715,18100,600,5000,3000000000,3000000000,3000000000,0,0,0,0,0
42,2020-01-03,ARKA,Arkha Jayanti Persada Tbk.,--U4---2,2070,0,03 Jan 2020,0,2090,2010,2070,0,1474900,3017341000,508,877.1,2090,400,1820,1500,2000000000,500000000,2000000000,0,0,0,0,0
43,2020-01-03,ARMY,Armidian Karyatama Tbk.,--U6---2,50,0,03 Jan 2020,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
44,2020-01-03,ARNA,Arwana Citramulia Tbk.,--U3---1,440,0,03 Jan 2020,0,444,438,440,0,657700,289412800,43,2990.6,440,49100,438,41900,7341430976,7341430976,7341430976,195200,516300,14516300,6387172000,4
45,2020-01-03,ARTA,Arthavest Tbk,--U9---2,450,0,03 Jan 2020,0,430,430,430,-20,200,86000,1,249.4,430,19700,340,300,446674175,446674175,446674175,0,0,0,0,0
46,2020-01-03,ARTI,Ratu Prabu Energi Tbk,--U2---1,50,0,03 Jan 2020,0,50,50,50,0,31600,1580000,3,12.3,50,156626600,0,0,7840000000,7840000000,7840000000,0,0,0,0,0
47,2020-01-03,ARTO,Bank Artos Indonesia Tbk.,--U8---2,3100,0,03 Jan 2020,0,3200,3100,3100,0,34300,108381000,46,2348.5,3180,1500,3100,136300,1194187500,1194187500,1194187500,0,4500,0,0,0
48,2020-01-03,ASBI,Asuransi Bintang Tbk.,--U8---2,304,0,03 Jan 2020,0,0,0,304,0,0,0,0,230.8,304,29300,296,200,348386472,348386472,348386472,0,0,0,0,0
49,2020-01-03,ASDM,Asuransi Dayin Mitra Tbk.,--U8---1,1095,0,03 Jan 2020,0,0,0,1095,0,0,0,0,323.4,1095,400,1015,200,192000000,192000000,192000000,0,0,0,0,0
50,2020-01-03,ASGR,Astra Graphia Tbk.,--U9---1,945,0,03 Jan 2020,0,970,945,965,20,195200,187699500,24,200.1,965,24600,955,12100,1348780500,1348780500,1348780500,0,0,0,0,0
51,2020-01-03,ASII,Astra International Tbk.,--S4BXO1,6875,6925,03 Jan 2020,6925,6950,6825,6950,75,19068800,131751020000,4659,4970.1,6950,896000,6900,970000,40483553140,40483553140,40483553140,7863400,14046300,2788185,19213207275,5
52,2020-01-03,ASJT,Asuransi Jasa Tania Tbk.,--U8---2,121,0,03 Jan 2020,0,147,119,125,4,1275200,155398500,133,83.3,125,5100,121,105500,600000000,600000000,600000000,0,100,0,0,0
53,2020-01-03,ASMI,Asuransi Kresna Mitra Tbk.,--U8---1,1240,0,03 Jan 2020,0,1240,1235,1235,-5,9500,11773000,16,2287.0,1245,9000,1235,7500,8958380460,8958380460,8958380460,6600,0,91737500,106376779500,131
54,2020-01-03,ASRI,Alam Sutera Realty Tbk.,--S6K--1,238,0,03 Jan 2020,0,240,236,236,-2,15815400,3751160600,1071,224.8,238,1817800,236,1825200,19649411888,19649411888,19649411888,7381600,1984800,63,14994,1
55,2020-01-03,ASRM,Asuransi Ramayana Tbk.,--U8---2,2010,0,03 Jan 2020,0,0,0,2010,0,0,0,0,784.3,2010,700,1850,500,234064634,234064634,234064634,0,0,0,0,0
56,2020-01-03,ASSA,Adi Sarana Armada Tbk.,--S7---1,720,0,03 Jan 2020,0,730,710,725,5,7133900,5149125000,367,185.9,725,34800,720,77900,3397500000,3397500000,3397500000,281000,56300,0,0,0
57,2020-01-03,ATIC,Anabatic Technologies Tbk.,--U9---1,640,0,03 Jan 2020,0,615,610,615,-25,300,183500,2,87.9,640,10000,615,1600,2315361355,2315361355,2315361355,0,0,0,0,0
58,2020-01-03,AUTO,Astra Otoparts Tbk.,--M4---1,1300,0,03 Jan 2020,0,1315,1270,1275,-25,1995500,2576931500,795,1153.1,1280,21800,1275,8900,4819733000,4819733000,4819733000,400,7500,0,0,0
59,2020-01-03,BABP,Bank MNC Internasional Tbk.,--U8---2,50,0,03 Jan 2020,0,50,50,50,0,13700,685000,19,57.4,50,34157400,0,0,25099044726,25099044726,27055943212,0,0,0,0,0
60,2020-01-03,BACA,Bank Capital Indonesia Tbk.,--U8---2,300,0,03 Jan 2020,0,304,300,304,4,7891900,2396750400,1657,224.1,304,900,302,116500,6999771107,6999771107,6999771107,0,0,0,0,0
61,2020-01-03,BAJA,Saranacentral Bajatama Tbk.,--U3---2,62,0,03 Jan 2020,0,64,62,64,2,52000,3324000,12,25.6,63,100000,62,100000,1800000000,1800000000,1800000000,0,0,0,0,0
62,2020-01-03,BALI,Bali Towerindo Sentra Tbk.,--U7---2,900,0,03 Jan 2020,0,935,880,880,-20,6600,5869500,9,1100.0,900,1200,880,400,3934592500,3934592500,3934592500,0,0,0,0,0
63,2020-01-03,BAPA,Bekasi Asri Pemula Tbk.,--U6---1,69,0,03 Jan 2020,0,73,70,72,3,223500,16245200,8,48.0,73,66000,72,100,661784520,661784520,661784520,0,0,0,0,0
64,2020-01-03,BAPI,Bhakti Agung Propertindo Tbk.,--U6---2,50,0,03 Jan 2020,0,50,50,50,0,20500,1025000,25,33.3,50,57436500,0,0,5591740000,1677522000,5591740000,0,0,7300,138700,1
65,2020-01-03,BATA,Sepatu Bata Tbk.,XDU4---1,645,0,03 Jan 2020,0,635,635,635,-10,300,190500,3,8236.1,635,9400,630,100,1300000000,1300000000,1300000000,0,0,0,0,0
66,2020-01-03,BAYU,Bayu Buana Tbk,--U9---2,1200,0,03 Jan 2020,0,1225,1200,1210,10,21100,25323500,4,149.3,1210,5900,980,500,353220780,353220780,353220780,0,0,0,0,0
67,2020-01-03,BBCA,Bank Central Asia Tbk.,--S8B3O1,33450,33750,03 Jan 2020,33750,34000,33625,34000,550,9551100,323890197500,7711,19428.6,34000,2652400,33975,2400,24408459900,24408459900,24408459900,3489600,8407100,256740,8586094399,13
68,2020-01-03,BBHI,Bank Harda Internasional Tbk.,--U8---2,117,0,03 Jan 2020,0,125,111,120,3,16100,1886500,12,96.0,120,11900,116,100,4142587477,4142587477,4142587477,0,0,0,0,0
69,2020-01-03,BBKP,Bank Bukopin Tbk.,--S8---1,242,0,03 Jan 2020,0,246,234,238,-4,13794900,3320378600,1092,70.6,238,73100,236,2579300,11535389661,11535389661,11535389661,5521500,0,0,0,0
70,2020-01-03,BBLD,Buana Finance Tbk.,--U8---2,404,0,03 Jan 2020,0,0,0,404,0,0,0,0,160.6,446,400,404,2000,1645796054,1645796054,1645796054,0,0,0,0,0
71,2020-01-03,BBMD,Bank Mestika Dharma Tbk.,--U8---1,2800,0,03 Jan 2020,0,2810,2810,2810,10,200,562000,2,203.6,2810,9900,0,0,4049189100,4049189100,4049189100,0,0,0,0,0
72,2020-01-03,BBNI,Bank Negara Indonesia (Persero) Tbk.,--S8B3O1,7775,7800,03 Jan 2020,7825,7875,7650,7800,25,16125700,125169290000,5030,37.5,7800,474800,7750,1900,18462169893,18462169893,18462169893,7004900,7977400,1410752,10901714300,5
73,2020-01-03,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,--S8B3O1,4410,4420,03 Jan 2020,4420,4440,4390,4420,10,82898300,365419087000,8376,5051.4,4420,4307300,4410,2575200,122112351900,122112351900,122112351900,29514900,63063200,1700153,7489175385,4
74,2020-01-03,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,--U7---1,50,0,03 Jan 2020,0,50,50,50,0,100,5000,1,21.7,50,2520800,0,0,5367076248,5367076248,5367076248,100,0,0,0,0
75,2020-01-03,BBTN,Bank Tabungan Negara (Persero) Tbk.,--S8LKO1,2130,2150,03 Jan 2020,2140,2150,2110,2150,20,8274400,17693888000,3190,280.4,2150,1684800,2140,100000,10484100000,10484100000,10484100000,989500,5760900,900000,1952000000,2
76,2020-01-03,BBYB,Bank Yudha Bhakti Tbk.,--U8---1,280,0,03 Jan 2020,0,280,276,276,-4,112800,31252800,9,281.0,276,44700,274,100,6100164280,6100164280,6100164280,400,102500,14285000,3999800000,1
77,2020-01-03,BCAP,MNC Kapital Indonesia Tbk.,--M8---1,141,0,03 Jan 2020,0,145,131,140,-1,214700,30077100,37,397.0,140,317000,139,72200,38906368927,38906368927,38906368927,4000,10000,0,0,0
78,2020-01-03,BCIC,Bank JTrust Indonesia Tbk.,--U8---2,450,0,03 Jan 2020,0,0,0,450,0,0,0,0,33.7,0,0,0,0,9912003256,9912003256,9912003256,0,0,0,0,0
79,2020-01-03,BCIP,Bumi Citra Permai Tbk.,--U6---2,60,0,03 Jan 2020,0,63,50,59,-1,868500,52388900,81,53.6,61,762000,59,159200,1429915525,1429915525,1429915525,0,0,0,0,0
80,2020-01-03,BDMN,Bank Danamon Indonesia Tbk.,--U8K--1,3960,0,03 Jan 2020,0,3980,3900,3930,-30,1382100,5431899000,793,2.2,3930,37900,3920,105900,9675817341,9675817341,9675817341,485500,91000,52000,233700000,2
81,2020-01-03,BEEF,Estika Tata Tiara Tbk.,--S1---2,392,0,03 Jan 2020,0,392,380,388,-4,1136200,439957600,203,114.1,388,13700,384,167700,1884312565,1884299065,1884312565,100,0,0,0,0
82,2020-01-03,BEKS,Bank Pembangunan Daerah Banten Tbk.,--U8---2,50,0,03 Jan 2020,0,50,50,50,0,205300,10265000,20,217.3,50,371667900,0,0,63468336053,63468336053,63468336053,0,0,0,0,0
83,2020-01-03,BELL,Trisula Textile Industries Tbk.,--U4---2,525,0,03 Jan 2020,0,525,520,520,-5,66300,34795500,24,346.7,525,93700,520,33000,1450000000,1450000000,1450000000,0,0,0,0,0
84,2020-01-03,BEST,Bekasi Fajar Industrial Estate Tbk.,--S6K--1,208,0,03 Jan 2020,0,212,206,208,0,6755000,1410727800,712,122.4,208,200,206,484800,9647311150,9647311150,9647311150,3395200,117300,0,0,0
85,2020-01-03,BFIN,BFI Finance  Indonesia Tbk.,--S8---2,555,0,03 Jan 2020,0,570,565,570,15,64800,36813500,13,2921.0,570,116300,565,15200,15967115620,15967115620,15967115620,44800,0,0,0,0
86,2020-01-03,BGTG,Bank Ganesha Tbk.,--U8---2,64,0,03 Jan 2020,0,64,63,64,0,1055000,66876700,147,62.1,64,328900,63,306400,11063309400,11063309400,11063309400,0,20000,0,0,0
87,2020-01-03,BHIT,MNC Investama Tbk.,--S9K--1,64,0,03 Jan 2020,0,64,63,63,-1,3314400,208959500,145,184.2,64,4013200,63,1568500,67767400934,67767400934,67767400934,137700,121700,0,0,0
88,2020-01-03,BIKA,Binakarya Jaya Abadi Tbk.,--U6---2,152,0,03 Jan 2020,0,194,154,192,40,900,162000,7,19.2,192,3800,181,200,592280000,592280000,592280000,0,0,0,0,0
89,2020-01-03,BIMA,Primarindo Asia Infrastructure Tbk.,--U4---2,50,0,03 Jan 2020,0,50,50,50,0,131700,6585000,10,12.3,50,1061900,0,0,608175716,608175716,608175716,0,0,0,0,0
90,2020-01-03,BINA,Bank Ina Perdana Tbk.,--U8---1,820,0,03 Jan 2020,0,855,810,830,10,48800,39997000,21,468.9,820,19900,810,45400,5597831250,5597831250,5597831250,0,0,0,0,0
91,2020-01-03,BIPI,Astrindo Nusantara Infrastruktur Tbk.,--U2---2,50,0,03 Jan 2020,0,50,50,50,0,10500,525000,6,35.7,50,46914400,0,0,44693066193,44693066193,44693066193,0,0,0,0,0
92,2020-01-03,BIPP,Bhuwanatala Indah Permai Tbk.,--U6---2,50,0,03 Jan 2020,0,59,50,50,0,121000,6061200,29,20.9,51,175000,50,7400,5028669338,5028669338,5028669338,0,0,0,0,0
93,2020-01-03,BIRD,Blue Bird Tbk.,--S7---1,2600,0,03 Jan 2020,0,2690,2580,2690,90,1222700,3240144000,472,41.4,2690,196700,2680,100,2502100000,2502100000,2502100000,50800,170900,0,0,0
94,2020-01-03,BISI,BISI International Tbk.,--U1---1,1040,0,03 Jan 2020,0,1090,1040,1050,10,110900,115809000,62,525.0,1050,313800,1045,2500,3000000000,3000000000,3000000000,0,0,0,0,0
95,2020-01-03,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,--U8K--1,1175,0,03 Jan 2020,0,1220,1175,1205,30,11911700,14309326500,2655,200.8,1210,208500,1205,3800,9740399289,9599328254,9740399289,390200,1423500,58,69890,1
96,2020-01-03,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,--S8K--1,680,0,03 Jan 2020,0,685,680,680,0,1546300,1053292000,326,158.1,685,753600,680,252900,14852553796,14852553796,14852553796,820300,112600,0,0,0
97,2020-01-03,BKDP,Bukit Darmo Property Tbk,--U6---2,60,0,03 Jan 2020,0,58,56,58,-2,200,11400,2,48.3,59,1400,58,9800,7513992252,7513992252,7513992252,0,0,0,0,0
98,2020-01-03,BKSL,Sentul City Tbk.,--S6K--1,83,0,03 Jan 2020,0,87,83,85,2,64060400,5428229900,2333,5.9,85,6034500,84,2471700,55258666481,55258666481,55258666481,4094100,1190600,0,0,0
99,2020-01-03,BKSW,Bank QNB Indonesia Tbk.,--U8---2,149,0,03 Jan 2020,0,150,149,150,1,9700,1454700,7,344.2,150,2000,149,300,20232319124,20232319124,20232319124,0,0,0,0,0
100,2020-01-03,BLTA,Berlian Laju Tanker Tbk,--U7---1,50,0,03 Jan 2020,0,50,50,50,0,100,5000,1,0.7,50,179551600,0,0,25940187103,25940187103,25940187103,0,0,7000000,37000000,2
101,2020-01-03,BLTZ,Graha Layar Prima Tbk.,--U9---2,3000,0,03 Jan 2020,0,0,0,3000,0,0,0,0,200.0,3750,100,2800,100,873937142,873937142,873937142,0,0,0,0,0
102,2020-01-03,BLUE,Berkah Prima Perkasa Tbk.,--U9---2,515,0,03 Jan 2020,0,525,510,510,-5,100200,51875500,121,392.3,515,2700,510,2700,418000000,168000000,418000000,0,0,0,0,0
103,2020-01-03,BMAS,Bank Maspion Indonesia Tbk.,--U8---2,348,0,03 Jan 2020,0,340,308,336,-12,5100,1602000,4,105.0,336,182300,306,5000,4399026922,4399026922,4399026922,0,0,0,0,0
104,2020-01-03,BMRI,Bank Mandiri (Persero) Tbk.,--S8B3O1,7750,7750,03 Jan 2020,7750,7825,7625,7725,-25,35147300,271051280000,6224,2327.7,7725,5598600,7700,41000,46199999998,46199999998,46199999998,17481700,25675300,6558964,50548479400,8
105,2020-01-03,BMSR,Bintang Mitra Semestaraya Tbk,--U9---1,106,0,03 Jan 2020,0,114,105,108,2,707400,77205700,71,21.6,110,1000,108,50000,1159200024,1159200024,1159200024,0,0,0,0,0
106,2020-01-03,BMTR,Global Mediacom Tbk.,--S9K--1,344,0,03 Jan 2020,0,350,342,342,-2,7228500,2491253800,1021,278.4,344,669600,342,1201300,15334511286,15334511286,15334511286,744700,1376100,0,0,0
107,2020-01-03,BNBA,Bank Bumi Arta Tbk.,--U8---1,318,0,03 Jan 2020,0,316,314,316,-2,145500,45957600,12,197.5,320,1400,316,3000,2286900000,2286900000,2286900000,10000,0,0,0,0
108,2020-01-03,BNBR,Bakrie & Brothers Tbk,--U9---2,50,0,03 Jan 2020,0,50,50,50,0,30300,1515000,4,0.2,50,52534100,0,0,20863053480,20863053480,20863053480,0,0,0,0,0
109,2020-01-03,BNGA,Bank CIMB Niaga Tbk.,--M8K--1,965,0,03 Jan 2020,0,970,950,955,-10,4552500,4381756500,336,7.1,960,78700,955,29300,24880290775,24880290775,24880290775,301900,71200,1036200,999933000,1
110,2020-01-03,BNII,Bank Maybank Indonesia Tbk.,--M8---1,208,0,03 Jan 2020,0,212,208,210,2,548000,115053000,85,2.5,212,161300,210,39400,75357433911,75357433911,75357433911,0,61600,0,0,0
111,2020-01-03,BNLI,Bank Permata Tbk.,--M8K--1,1260,0,03 Jan 2020,0,1265,1250,1255,-5,12680900,15933888000,766,13.7,1255,2220000,1250,1912700,27762311813,27762311813,27762311813,1295500,3337500,0,0,0
112,2020-01-03,BOGA,Bintang Oto Global Tbk.,--U9---2,1330,0,03 Jan 2020,0,1345,1325,1330,0,8860600,11824192000,2146,1291.3,1335,40800,1330,131400,3803526210,3803526210,3803526210,0,373000,3500000,4655000000,5
113,2020-01-03,BOLA,Bali Bintang Sejahtera Tbk.,--U9---2,324,0,03 Jan 2020,0,320,308,320,-4,706900,219579200,36,182.9,320,14300,310,75800,6000000000,6000000000,6000000000,0,0,0,0,0
114,2020-01-03,BOLT,Garuda Metalindo Tbk.,--U4---2,840,0,03 Jan 2020,0,850,840,850,10,102200,86061000,95,154.5,850,32200,845,400,2343750000,2343750000,2343750000,0,0,0,0,0
115,2020-01-03,BORN,Borneo Lumbung Energi & Metal Tbk.,--U2---2,50,0,03 Jan 2020,0,0,0,50,0,0,0,0,4.3,0,0,0,0,17693000000,17693000000,17693000000,0,0,0,0,0
116,2020-01-03,BOSS,Borneo Olah Sarana Sukses Tbk.,--U2---2,171,0,03 Jan 2020,0,175,161,174,3,197000,34164400,100,43.5,174,52800,173,7200,1400000000,1400000000,1400000000,0,0,0,0,0
117,2020-01-03,BPFI,Batavia Prosperindo Finance Tbk.,--U8---2,1310,0,03 Jan 2020,0,0,0,1310,0,0,0,0,1397.0,1310,307500,1225,175500,1782663575,1782663575,1782663583,0,0,0,0,0
118,2020-01-03,BPII,Batavia Prosperindo Internasional Tbk.,--U8---2,10000,0,03 Jan 2020,0,10000,10000,10000,0,100,1000000,1,2000.0,0,0,10000,100,562224662,562224662,562224662,0,0,0,0,0
119,2020-01-03,BPTR,Batavia Prosperindo Trans Tbk.,--M7---1,92,0,03 Jan 2020,0,0,0,92,0,0,0,0,92.0,92,34400,89,20000,1550000000,1550000000,1550000000,0,0,0,0,0
120,2020-01-03,BRAM,Indo Kordsa Tbk.,--U4---1,10800,0,03 Jan 2020,0,0,0,10800,0,0,0,0,420.3,11500,600,8750,100,450000000,450000000,450000000,0,0,0,0,0
121,2020-01-03,BRIS,Bank BRIsyariah Tbk.,--M8K--1,332,0,03 Jan 2020,0,336,326,328,-4,4989600,1648059600,732,64.3,328,98700,326,326300,9618952363,9618952363,9618952363,28400,6000,0,0,0
122,2020-01-03,BRMS,Bumi Resources Minerals Tbk.,--U2---2,51,0,03 Jan 2020,0,54,51,53,2,53119000,2800769000,638,8.3,54,15873200,53,6167500,62322456902,62322456902,62322456902,0,5398500,24978300,2449789500,2
123,2020-01-03,BRNA,Berlina Tbk.,--U3---2,1030,0,03 Jan 2020,0,0,0,1030,0,0,0,0,772.8,1025,10400,925,2100,979110000,979110000,979110000,0,0,0,0,0
