No,Trading Date,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
34,2020-01-06,APEX,Apexindo Pratama Duta Tbk.,--U2---2,346,0,06 Jan 2020,0,340,312,336,-10,12800,4282800,8,21.5,340,300,336,5700,2659850000,2659850000,2659850000,0,0,0,0,0
35,2020-01-06,APIC,Pacific Strategic Financial Tbk.,--U8---2,700,0,06 Jan 2020,0,700,690,700,0,21335100,14846717000,1684,744.6,700,79700,695,200000,11766313488,11766313488,11766313488,205500,22700,156000000,106350000000,4
36,2020-01-06,APII,Arita Prima Indonesia Tbk.,--U9---2,165,0,06 Jan 2020,0,180,165,179,14,29000,4809200,18,81.4,179,200,163,3300,1075760000,1075760000,1075760000,0,0,0,0,0
37,2020-01-06,APLI,Asiaplast Industries Tbk.,--U3---1,170,0,06 Jan 2020,0,170,132,132,-38,144400,20376200,75,110.0,150,1000,132,4700,1362671400,1362671400,1362671400,0,0,0,0,0
38,2020-01-06,APLN,Agung Podomoro Land Tbk.,--M6K--1,176,0,06 Jan 2020,0,177,173,175,-1,21094400,3688171800,722,47.9,176,711100,175,3741700,19364561700,19364561700,19364561700,820000,10000,0,0,0
39,2020-01-06,APOL,Arpeni Pratama Ocean Line Tbk.,--U7---1,50,0,06 Jan 2020,0,0,0,50,0,0,0,0,16.0,0,0,0,0,16452282461,16452282461,16452282461,0,0,0,0,0
40,2020-01-06,ARGO,Argo Pantes Tbk,--U4---2,825,0,06 Jan 2020,0,0,0,825,0,0,0,0,20.7,0,0,0,0,335557450,335557450,335557450,0,0,0,0,0
41,2020-01-06,ARII,Atlas Resources Tbk.,--U2---2,715,0,06 Jan 2020,0,0,0,715,0,0,0,0,47.7,710,10000,670,100,3000000000,3000000000,3000000000,0,0,0,0,0
42,2020-01-06,ARKA,Arkha Jayanti Persada Tbk.,--U4---2,2070,0,06 Jan 2020,0,2120,2070,2120,50,1452700,3051802000,939,898.3,2130,1500,2090,100,2000000000,500000000,2000000000,0,0,0,0,0
43,2020-01-06,ARMY,Armidian Karyatama Tbk.,--U6---2,50,0,06 Jan 2020,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
44,2020-01-06,ARNA,Arwana Citramulia Tbk.,--U3---1,440,0,06 Jan 2020,0,440,430,436,-4,584600,254013200,84,2963.4,436,96500,434,1200,7341430976,7341430976,7341430976,141900,200000,0,0,0
45,2020-01-06,ARTA,Arthavest Tbk,--U9---2,430,0,06 Jan 2020,0,426,426,426,-4,500,213000,1,247.1,426,5400,324,1000,446674175,446674175,446674175,0,0,0,0,0
46,2020-01-06,ARTI,Ratu Prabu Energi Tbk,--U2---1,50,0,06 Jan 2020,0,50,50,50,0,10600,530000,3,12.3,50,158150500,0,0,7840000000,7840000000,7840000000,0,0,200,8800,1
47,2020-01-06,ARTO,Bank Artos Indonesia Tbk.,--U8---2,3100,0,06 Jan 2020,0,3100,2800,2850,-250,165200,469080000,84,2159.1,2900,200,2850,145500,1194187500,1194187500,1194187500,94400,118900,0,0,0
48,2020-01-06,ASBI,Asuransi Bintang Tbk.,--U8---2,304,0,06 Jan 2020,0,0,0,304,0,0,0,0,230.8,304,30000,292,100,348386472,348386472,348386472,0,0,0,0,0
49,2020-01-06,ASDM,Asuransi Dayin Mitra Tbk.,--U8---1,1095,0,06 Jan 2020,0,0,0,1095,0,0,0,0,323.4,1085,400,1015,100,192000000,192000000,192000000,0,0,0,0,0
50,2020-01-06,ASGR,Astra Graphia Tbk.,--U9---1,965,0,06 Jan 2020,0,965,930,945,-20,242700,227631500,61,195.9,945,21900,940,281100,1348780500,1348780500,1348780500,0,0,0,0,0
51,2020-01-06,ASII,Astra International Tbk.,--S4BXO1,6950,6900,06 Jan 2020,6875,6900,6750,6750,-200,22261900,151762290000,4443,4827.0,6825,36500,6750,195300,40483553140,40483553140,40483553140,14565000,8830400,100160,686097000,4
52,2020-01-06,ASJT,Asuransi Jasa Tania Tbk.,--U8---2,125,0,06 Jan 2020,0,134,121,129,4,1865100,243244900,254,86.0,130,29000,125,21700,600000000,600000000,600000000,0,0,0,0,0
53,2020-01-06,ASMI,Asuransi Kresna Mitra Tbk.,--U8---1,1235,0,06 Jan 2020,0,1235,1230,1230,-5,43200,53196500,31,2277.8,1235,4300,1225,19800,8958380460,8958380460,8958380460,6400,500,63754300,72086436900,158
54,2020-01-06,ASRI,Alam Sutera Realty Tbk.,--S6K--1,236,0,06 Jan 2020,0,236,232,234,-2,3246300,759807800,400,222.9,236,432000,234,458700,19649411888,19649411888,19649411888,1128100,34400,54,12744,1
55,2020-01-06,ASRM,Asuransi Ramayana Tbk.,--U8---2,2010,0,06 Jan 2020,0,0,0,2010,0,0,0,0,784.3,2010,600,1805,500,234064634,234064634,234064634,0,0,0,0,0
56,2020-01-06,ASSA,Adi Sarana Armada Tbk.,--S7---1,725,0,06 Jan 2020,0,725,680,690,-35,9434700,6613551000,487,176.9,690,50200,685,161400,3397500000,3397500000,3397500000,523500,19800,0,0,0
57,2020-01-06,ATIC,Anabatic Technologies Tbk.,--U9---1,615,0,06 Jan 2020,0,615,615,615,0,2000,1230000,1,87.9,610,5800,555,100,2315361355,2315361355,2315361355,0,0,0,0,0
58,2020-01-06,AUTO,Astra Otoparts Tbk.,--M4---1,1275,0,06 Jan 2020,0,1280,1260,1260,-15,814600,1029246500,353,1139.5,1260,82500,1255,104600,4819733000,4819733000,4819733000,27500,1000,0,0,0
59,2020-01-06,BABP,Bank MNC Internasional Tbk.,--U8---2,50,0,06 Jan 2020,0,50,50,50,0,33300,1665000,23,57.4,50,95613400,0,0,25099044726,25099044726,27055943212,0,0,1000000,35000000,1
60,2020-01-06,BACA,Bank Capital Indonesia Tbk.,--U8---2,304,0,06 Jan 2020,0,310,304,308,4,7913500,2421157800,1262,227.1,310,29700,308,37500,6999771107,6999771107,6999771107,0,689600,0,0,0
61,2020-01-06,BAJA,Saranacentral Bajatama Tbk.,--U3---2,64,0,06 Jan 2020,0,69,62,64,0,774800,49798200,93,25.6,66,135000,63,17000,1800000000,1800000000,1800000000,0,0,0,0,0
62,2020-01-06,BALI,Bali Towerindo Sentra Tbk.,--U7---2,880,0,06 Jan 2020,0,875,870,870,-10,4100,3567500,5,1087.5,880,58800,870,6000,3934592500,3934592500,3934592500,0,0,0,0,0
63,2020-01-06,BAPA,Bekasi Asri Pemula Tbk.,--U6---1,72,0,06 Jan 2020,0,70,70,70,-2,200,14000,1,46.7,72,16600,70,400,661784520,661784520,661784520,0,0,0,0,0
64,2020-01-06,BAPI,Bhakti Agung Propertindo Tbk.,--U6---2,50,0,06 Jan 2020,0,50,50,50,0,310800,15540000,21,33.3,50,59583500,0,0,5591740000,1677522000,5591740000,0,0,50000,1000000,1
65,2020-01-06,BATA,Sepatu Bata Tbk.,--U4---1,635,0,06 Jan 2020,0,640,630,640,5,6000,3782000,7,8300.9,640,740600,630,4300,1300000000,1300000000,1300000000,0,200,0,0,0
66,2020-01-06,BAYU,Bayu Buana Tbk,--U9---2,1210,0,06 Jan 2020,0,1210,1145,1190,-20,109200,126939000,16,146.8,1190,400,1130,1000,353220780,353220780,353220780,0,6000,0,0,0
67,2020-01-06,BBCA,Bank Central Asia Tbk.,--S8B3O1,34000,33600,06 Jan 2020,33625,33750,33450,33675,-325,5460000,183597080000,5814,19242.9,33700,4100,33675,1512200,24408459900,24408459900,24408459900,3618900,2005800,184031,6231968306,23
68,2020-01-06,BBHI,Bank Harda Internasional Tbk.,--U8---2,120,0,06 Jan 2020,0,124,113,124,4,201200,23920700,26,99.2,124,62600,115,148300,4142587477,4142587477,4142587477,0,0,0,0,0
69,2020-01-06,BBKP,Bank Bukopin Tbk.,--S8---1,238,0,06 Jan 2020,0,238,228,230,-8,4859200,1130003200,370,68.2,234,608500,230,51000,11535389661,11535389661,11535389661,0,0,800000,456000000,1
70,2020-01-06,BBLD,Buana Finance Tbk.,--U8---2,404,0,06 Jan 2020,0,430,420,420,16,400,170000,3,166.9,428,300,410,200,1645796054,1645796054,1645796054,0,0,0,0,0
71,2020-01-06,BBMD,Bank Mestika Dharma Tbk.,--U8---1,2810,0,06 Jan 2020,0,0,0,2810,0,0,0,0,203.6,2810,9900,0,0,4049189100,4049189100,4049189100,0,0,0,0,0
72,2020-01-06,BBNI,Bank Negara Indonesia (Persero) Tbk.,--S8B3O1,7800,7750,06 Jan 2020,7750,7750,7600,7625,-175,13124600,100609115000,5488,36.7,7650,59400,7625,10900,18462169893,18462169893,18462169893,3425500,4385900,1603435,12306234800,13
73,2020-01-06,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,--S8B3O1,4420,4360,06 Jan 2020,4370,4390,4320,4370,-50,44225100,193264286000,7566,4994.3,4380,669200,4370,9321100,122112351900,122112351900,122112351900,24335100,24563900,12979210,56801106400,16
74,2020-01-06,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,--U7---1,50,0,06 Jan 2020,0,50,50,50,0,1100,55000,3,21.7,50,1139900,0,0,5367076248,5367076248,5367076248,0,0,0,0,0
75,2020-01-06,BBTN,Bank Tabungan Negara (Persero) Tbk.,--S8LKO1,2150,2130,06 Jan 2020,2120,2150,2110,2130,-20,10804900,23019022000,3841,277.8,2140,34500,2130,204100,10484100000,10484100000,10484100000,4406300,6924300,250001,607502150,2
76,2020-01-06,BBYB,Bank Yudha Bhakti Tbk.,--U8---1,276,0,06 Jan 2020,0,276,274,276,0,121100,33282600,9,281.0,276,528900,274,100,6100164280,6100164280,6100164280,0,70000,0,0,0
77,2020-01-06,BCAP,MNC Kapital Indonesia Tbk.,--M8---1,140,0,06 Jan 2020,0,144,137,138,-2,2893700,412102400,3338,391.4,138,48500,137,19100,38906368927,38906368927,38906368927,2129100,1871800,0,0,0
78,2020-01-06,BCIC,Bank JTrust Indonesia Tbk.,--U8---2,450,0,06 Jan 2020,0,0,0,450,0,0,0,0,33.7,0,0,0,0,9912003256,9912003256,9912003256,0,0,0,0,0
79,2020-01-06,BCIP,Bumi Citra Permai Tbk.,--U6---2,59,0,06 Jan 2020,0,62,59,60,1,547800,32692700,67,54.5,60,23500,59,60200,1429915525,1429915525,1429915525,0,0,0,0,0
80,2020-01-06,BDMN,Bank Danamon Indonesia Tbk.,--U8K--1,3930,0,06 Jan 2020,0,3930,3830,3860,-70,3564000,13766216000,1838,2.2,3860,154300,3850,5400,9675817341,9675817341,9675817341,418900,516800,0,0,0
81,2020-01-06,BEEF,Estika Tata Tiara Tbk.,--S1---2,388,0,06 Jan 2020,0,388,380,384,-4,691800,266307600,117,112.9,384,197800,382,172300,1884312565,1884299065,1884312565,0,7200,1500000,577500000,1
82,2020-01-06,BEKS,Bank Pembangunan Daerah Banten Tbk.,--U8---2,50,0,06 Jan 2020,0,50,50,50,0,4000,200000,14,217.3,50,373086600,0,0,63468336053,63468336053,63468336053,0,0,0,0,0
83,2020-01-06,BELL,Trisula Textile Industries Tbk.,--U4---2,520,0,06 Jan 2020,0,525,515,525,5,81800,42739000,30,350.0,525,66500,520,22400,1450000000,1450000000,1450000000,0,0,0,0,0
84,2020-01-06,BEST,Bekasi Fajar Industrial Estate Tbk.,--S6K--1,208,0,06 Jan 2020,0,210,202,204,-4,14311000,2919671400,648,120.0,204,94900,202,985900,9647311150,9647311150,9647311150,5155800,917500,0,0,0
85,2020-01-06,BFIN,BFI Finance  Indonesia Tbk.,--S8---2,570,0,06 Jan 2020,0,575,565,570,0,201400,114686000,54,2921.0,575,4800,570,4100,15967115620,15967115620,15967115620,119500,0,0,0,0
86,2020-01-06,BGTG,Bank Ganesha Tbk.,--U8---2,64,0,06 Jan 2020,0,64,62,63,-1,885900,55322400,98,61.2,64,550100,63,88800,11063309400,11063309400,11063309400,0,0,0,0,0
87,2020-01-06,BHIT,MNC Investama Tbk.,--S9K--1,63,0,06 Jan 2020,0,63,62,62,-1,6281800,390797500,230,181.3,63,3985800,62,237100,67767400934,67767400934,67767400934,0,122200,0,0,0
88,2020-01-06,BIKA,Binakarya Jaya Abadi Tbk.,--U6---2,192,0,06 Jan 2020,0,192,192,192,0,22300,4281600,5,19.2,192,12300,161,100,592280000,592280000,592280000,0,0,0,0,0
89,2020-01-06,BIMA,Primarindo Asia Infrastructure Tbk.,--U4---2,50,0,06 Jan 2020,0,50,50,50,0,1100,55000,3,12.3,50,991400,0,0,608175716,608175716,608175716,0,0,0,0,0
90,2020-01-06,BINA,Bank Ina Perdana Tbk.,--U8---1,830,0,06 Jan 2020,0,880,810,860,30,2880900,2468596000,85,485.9,860,3100,830,100,5597831250,5597831250,5597831250,300000,0,0,0,0
91,2020-01-06,BIPI,Astrindo Nusantara Infrastruktur Tbk.,--U2---2,50,0,06 Jan 2020,0,50,50,50,0,27100,1355000,17,35.7,50,45696700,0,0,44693066193,44693066193,44693066193,0,0,8647000,501555000,4
92,2020-01-06,BIPP,Bhuwanatala Indah Permai Tbk.,--U6---2,50,0,06 Jan 2020,0,52,50,50,0,130300,6515200,7,20.9,50,7913200,0,0,5028669338,5028669338,5028669338,0,0,0,0,0
93,2020-01-06,BIRD,Blue Bird Tbk.,--S7---1,2690,0,06 Jan 2020,0,2690,2650,2660,-30,2223400,5922007000,216,40.9,2680,10600,2660,239700,2502100000,2502100000,2502100000,0,1658400,0,0,0
94,2020-01-06,BISI,BISI International Tbk.,--U1---1,1050,0,06 Jan 2020,0,1075,1040,1050,0,547400,574516500,62,525.0,1050,176400,1040,36000,3000000000,3000000000,3000000000,407400,18300,0,0,0
95,2020-01-06,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,--U8K--1,1205,0,06 Jan 2020,0,1275,1195,1270,65,21422100,26798182500,3800,211.7,1275,395800,1270,123300,9740399289,9599328254,9740399289,574300,1488600,646112,778565740,2
96,2020-01-06,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,--S8K--1,680,0,06 Jan 2020,0,680,675,675,-5,1829000,1237534000,334,157.0,680,596500,675,1096100,14852553796,14852553796,14852553796,1011200,0,0,0,0
97,2020-01-06,BKDP,Bukit Darmo Property Tbk,--U6---2,58,0,06 Jan 2020,0,63,56,63,5,2400,143700,6,52.5,62,66000,59,149800,7513992252,7513992252,7513992252,0,0,0,0,0
98,2020-01-06,BKSL,Sentul City Tbk.,--S6K--1,85,0,06 Jan 2020,0,85,81,81,-4,80622800,6624072000,2184,5.6,82,1794400,81,2537400,55258666481,55258666481,55258666481,14230800,1091200,0,0,0
99,2020-01-06,BKSW,Bank QNB Indonesia Tbk.,--U8---2,150,0,06 Jan 2020,0,175,150,159,9,4800,736900,6,364.8,159,20100,151,1500,20232319124,20232319124,20232319124,0,0,0,0,0
100,2020-01-06,BLTA,Berlian Laju Tanker Tbk,--U7---1,50,0,06 Jan 2020,0,50,50,50,0,1700,85000,3,0.7,50,231183200,0,0,25940187103,25940187103,25940187103,1700,0,14250000,99750000,1
101,2020-01-06,BLTZ,Graha Layar Prima Tbk.,--U9---2,3000,0,06 Jan 2020,0,0,0,3000,0,0,0,0,200.0,3750,100,2800,300,873937142,873937142,873937142,0,0,0,0,0
102,2020-01-06,BLUE,Berkah Prima Perkasa Tbk.,--U9---2,510,0,06 Jan 2020,0,515,500,500,-10,83700,42647500,114,384.6,510,3200,500,2700,418000000,168000000,418000000,0,0,0,0,0
103,2020-01-06,BMAS,Bank Maspion Indonesia Tbk.,--U8---2,336,0,06 Jan 2020,0,364,334,364,28,19400,6523200,12,113.8,362,1000,360,2500,4399026922,4399026922,4399026922,0,0,0,0,0
104,2020-01-06,BMRI,Bank Mandiri (Persero) Tbk.,--S8B3O1,7725,7650,06 Jan 2020,7650,7675,7525,7600,-125,30946000,235893567500,4613,2290.1,7625,69900,7600,11403500,46199999998,46199999998,46199999998,13025500,14840800,4714778,35952642800,15
105,2020-01-06,BMSR,Bintang Mitra Semestaraya Tbk,--U9---1,108,0,06 Jan 2020,0,107,105,105,-3,112600,11824200,17,21.0,107,3100,105,41700,1159200024,1159200024,1159200024,0,0,0,0,0
106,2020-01-06,BMTR,Global Mediacom Tbk.,--S9K--1,342,0,06 Jan 2020,0,342,334,336,-6,20252400,6837736200,1381,273.5,338,379800,336,490700,15334511286,15334511286,15334511286,1401000,732100,0,0,0
107,2020-01-06,BNBA,Bank Bumi Arta Tbk.,--U8---1,316,0,06 Jan 2020,0,318,308,314,-2,303700,94549600,42,196.3,318,55000,310,30100,2286900000,2286900000,2286900000,20000,13000,0,0,0
108,2020-01-06,BNBR,Bakrie & Brothers Tbk,--U9---2,50,0,06 Jan 2020,0,50,50,50,0,3000,150000,8,0.2,50,53187000,0,0,20863053480,20863053480,20863053480,0,0,0,0,0
109,2020-01-06,BNGA,Bank CIMB Niaga Tbk.,--M8K--1,955,0,06 Jan 2020,0,955,930,940,-15,2230900,2097987000,522,6.9,945,28700,940,83900,24880290775,24880290775,24880290775,29100,94900,89,83660,1
110,2020-01-06,BNII,Bank Maybank Indonesia Tbk.,--M8---1,210,0,06 Jan 2020,0,214,208,210,0,517100,109022000,221,2.5,210,40000,208,211500,75357433911,75357433911,75357433911,500,0,0,0,0
111,2020-01-06,BNLI,Bank Permata Tbk.,--M8K--1,1255,0,06 Jan 2020,0,1260,1240,1250,-5,17608300,22056519500,915,13.6,1255,328200,1250,149600,27762311813,27762311813,27762311813,926000,10350000,0,0,0
112,2020-01-06,BOGA,Bintang Oto Global Tbk.,--U9---2,1330,0,06 Jan 2020,0,1345,1325,1330,0,11140400,14873471500,1546,1291.3,1335,3700,1330,66100,3803526210,3803526210,3803526210,0,658400,20588400,26836670000,4
113,2020-01-06,BOLA,Bali Bintang Sejahtera Tbk.,--U9---2,320,0,06 Jan 2020,0,320,302,308,-12,185400,56129200,49,176.0,308,9800,306,9000,6000000000,6000000000,6000000000,0,0,0,0,0
114,2020-01-06,BOLT,Garuda Metalindo Tbk.,--U4---2,850,0,06 Jan 2020,0,850,830,850,0,106200,89960500,125,154.5,850,11600,845,600,2343750000,2343750000,2343750000,0,0,0,0,0
115,2020-01-06,BORN,Borneo Lumbung Energi & Metal Tbk.,--U2---2,50,0,06 Jan 2020,0,0,0,50,0,0,0,0,4.3,0,0,0,0,17693000000,17693000000,17693000000,0,0,250000,500000,1
116,2020-01-06,BOSS,Borneo Olah Sarana Sukses Tbk.,--U2---2,174,0,06 Jan 2020,0,193,169,193,19,893500,161782000,182,48.3,193,194500,187,200,1400000000,1400000000,1400000000,0,0,0,0,0
117,2020-01-06,BPFI,Batavia Prosperindo Finance Tbk.,--U8---2,1310,0,06 Jan 2020,0,0,0,1310,0,0,0,0,1397.0,1310,312300,1225,217500,1782663575,1782663575,1782663583,0,0,0,0,0
118,2020-01-06,BPII,Batavia Prosperindo Internasional Tbk.,--U8---2,10000,0,06 Jan 2020,0,0,0,10000,0,0,0,0,2000.0,0,0,10000,100,562224662,562224662,562224662,0,0,0,0,0
119,2020-01-06,BPTR,Batavia Prosperindo Trans Tbk.,--M7---1,92,0,06 Jan 2020,0,92,92,92,0,700,64400,2,92.0,92,17500,88,3000,1550000000,1550000000,1550000000,0,0,0,0,0
120,2020-01-06,BRAM,Indo Kordsa Tbk.,--U4---1,10800,0,06 Jan 2020,0,10800,8700,8700,-2100,200,1950000,2,338.6,10800,100,8700,100,450000000,450000000,450000000,0,0,0,0,0
121,2020-01-06,BRIS,Bank BRIsyariah Tbk.,--M8K--1,328,0,06 Jan 2020,0,334,320,324,-4,6937900,2240513000,1023,63.5,324,581400,322,57200,9618952363,9618952363,9618952363,23700,0,0,0,0
122,2020-01-06,BRMS,Bumi Resources Minerals Tbk.,--U2---2,53,0,06 Jan 2020,0,54,52,52,-1,32422000,1715738700,811,8.2,53,7221200,52,15185100,62322456902,62322456902,62322456902,0,3919000,480400,31706400,1
123,2020-01-06,BRNA,Berlina Tbk.,--U3---2,1030,0,06 Jan 2020,0,0,0,1030,0,0,0,0,772.8,1025,10400,925,2100,979110000,979110000,979110000,0,0,0,0,0
