No,Trading Date,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
42,2020-01-07,ARKA,Arkha Jayanti Persada Tbk.,--U4---2,2120,0,07 Jan 2020,0,2140,2000,2120,0,1479000,3144762000,1217,898.3,2120,400,2000,700,2000000000,500000000,2000000000,0,0,0,0,0
43,2020-01-07,ARMY,Armidian Karyatama Tbk.,--U6---2,50,0,07 Jan 2020,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
44,2020-01-07,ARNA,Arwana Citramulia Tbk.,--U3---1,436,0,07 Jan 2020,0,456,440,446,10,1236800,552550600,68,3031.3,446,111100,442,45400,7341430976,7341430976,7341430976,245500,125000,5100800,2254553600,3
45,2020-01-07,ARTA,Arthavest Tbk,--U9---2,426,0,07 Jan 2020,0,422,422,422,-4,5000,2110000,1,244.8,420,600,322,100,446674175,446674175,446674175,0,0,0,0,0
46,2020-01-07,ARTI,Ratu Prabu Energi Tbk,--U2---1,50,0,07 Jan 2020,0,50,50,50,0,11100,555000,3,12.3,50,156317600,0,0,7840000000,7840000000,7840000000,0,0,0,0,0
47,2020-01-07,ARTO,Bank Artos Indonesia Tbk.,--U8---2,2850,0,07 Jan 2020,0,2850,2850,2850,0,18600,53010000,14,2159.1,3040,400,2840,1000,1194187500,1194187500,1194187500,0,17400,0,0,0
48,2020-01-07,ASBI,Asuransi Bintang Tbk.,--U8---2,304,0,07 Jan 2020,0,304,292,304,0,400,120200,4,230.8,304,29100,292,100,348386472,348386472,348386472,200,0,0,0,0
49,2020-01-07,ASDM,Asuransi Dayin Mitra Tbk.,--U8---1,1095,0,07 Jan 2020,0,1025,1015,1015,-80,600,614000,2,299.8,1070,1700,1025,100,192000000,192000000,192000000,0,0,0,0,0
50,2020-01-07,ASGR,Astra Graphia Tbk.,--U9---1,945,0,07 Jan 2020,0,965,935,965,20,350200,330792000,78,200.1,970,2200,960,2500,1348780500,1348780500,1348780500,280000,500,0,0,0
51,2020-01-07,ASII,Astra International Tbk.,--S4BXO1,6750,6800,07 Jan 2020,6800,6825,6675,6775,25,27963000,188120780000,4909,4844.9,6775,32800,6750,200,40483553140,40483553140,40483553140,14563400,13900400,356806,2420198550,3
52,2020-01-07,ASJT,Asuransi Jasa Tania Tbk.,--U8---2,129,0,07 Jan 2020,0,136,125,130,1,120100,15627400,50,86.7,130,7600,129,2200,600000000,600000000,600000000,0,0,0,0,0
53,2020-01-07,ASMI,Asuransi Kresna Mitra Tbk.,--U8---1,1230,0,07 Jan 2020,0,1235,1225,1235,5,46000,56619500,19,2287.0,1240,7900,1235,12600,8958380460,8958380460,8958380460,2000,0,60548900,72554391900,125
54,2020-01-07,ASRI,Alam Sutera Realty Tbk.,--S6K--1,234,0,07 Jan 2020,0,238,232,236,2,3340600,783695400,554,224.8,236,1887400,234,8800,19649411888,19649411888,19649411888,488200,942300,0,0,0
55,2020-01-07,ASRM,Asuransi Ramayana Tbk.,--U8---2,2010,0,07 Jan 2020,0,0,0,2010,0,0,0,0,784.3,2010,300,1805,1000,234064634,234064634,234064634,0,0,0,0,0
56,2020-01-07,ASSA,Adi Sarana Armada Tbk.,--S7---1,690,0,07 Jan 2020,0,705,680,690,0,8500300,5890155000,385,176.9,690,10800,685,299500,3397500000,3397500000,3397500000,0,566800,0,0,0
57,2020-01-07,ATIC,Anabatic Technologies Tbk.,--U9---1,615,0,07 Jan 2020,0,0,0,615,0,0,0,0,87.9,625,400,570,1200,2315361355,2315361355,2315361355,0,0,0,0,0
58,2020-01-07,AUTO,Astra Otoparts Tbk.,--M4---1,1260,0,07 Jan 2020,0,1270,1245,1255,-5,1125100,1407136000,372,1135.0,1260,49400,1255,600,4819733000,4819733000,4819733000,20100,0,0,0,0
59,2020-01-07,BABP,Bank MNC Internasional Tbk.,--U8---2,50,0,07 Jan 2020,0,50,50,50,0,1500,75000,4,57.4,50,100055000,0,0,25099044726,25099044726,27055943212,0,0,0,0,0
60,2020-01-07,BACA,Bank Capital Indonesia Tbk.,--U8---2,308,0,07 Jan 2020,0,310,308,308,0,4953600,1533998600,890,227.1,308,26200,306,119200,6999771107,6999771107,6999771107,0,6500,14500000,4466000000,3
61,2020-01-07,BAJA,Saranacentral Bajatama Tbk.,--U3---2,64,0,07 Jan 2020,0,65,62,62,-2,704000,44151100,53,24.8,64,60000,62,22900,1800000000,1800000000,1800000000,0,0,0,0,0
62,2020-01-07,BALI,Bali Towerindo Sentra Tbk.,--U7---2,870,0,07 Jan 2020,0,950,935,935,65,4000,3771500,5,1168.8,940,58800,875,1100,3934592500,3934592500,3934592500,0,0,0,0,0
63,2020-01-07,BAPA,Bekasi Asri Pemula Tbk.,--U6---1,70,0,07 Jan 2020,0,72,71,71,1,700,50100,7,47.3,71,1600,65,300,661784520,661784520,661784520,0,0,0,0,0
64,2020-01-07,BAPI,Bhakti Agung Propertindo Tbk.,--U6---2,50,0,07 Jan 2020,0,50,50,50,0,388900,19445000,15,33.3,50,62757100,0,0,5591740000,1677522000,5591740000,0,0,0,0,0
65,2020-01-07,BATA,Sepatu Bata Tbk.,--U4---1,640,0,07 Jan 2020,0,640,630,635,-5,75000,47548000,16,8236.1,635,1000,625,200,1300000000,1300000000,1300000000,0,100,0,0,0
66,2020-01-07,BAYU,Bayu Buana Tbk,--U9---2,1190,0,07 Jan 2020,0,1190,1100,1185,-5,134600,157475000,46,146.2,1185,900,1150,2000,353220780,353220780,353220780,0,10400,0,0,0
67,2020-01-07,BBCA,Bank Central Asia Tbk.,--S8B3O1,33675,33675,07 Jan 2020,33675,33850,33650,33700,25,9004500,303482512500,5819,19257.1,33700,1228000,33675,4100,24408459900,24408459900,24408459900,6169500,4869800,367040,12358017050,21
68,2020-01-07,BBHI,Bank Harda Internasional Tbk.,--U8---2,124,0,07 Jan 2020,0,122,120,121,-3,10400,1266200,9,96.8,121,68700,120,5500,4142587477,4142587477,4142587477,0,0,0,0,0
69,2020-01-07,BBKP,Bank Bukopin Tbk.,--S8---1,230,0,07 Jan 2020,0,238,226,234,4,5119100,1196613800,561,69.4,236,288200,234,442700,11535389661,11535389661,11535389661,601500,0,49058194,13278039156,6
70,2020-01-07,BBLD,Buana Finance Tbk.,--U8---2,420,0,07 Jan 2020,0,0,0,420,0,0,0,0,166.9,446,400,382,2000,1645796054,1645796054,1645796054,0,0,0,0,0
71,2020-01-07,BBMD,Bank Mestika Dharma Tbk.,--U8---1,2810,0,07 Jan 2020,0,2550,2400,2400,-410,20500,50700000,9,173.9,2400,2000,2110,600,4049189100,4049189100,4049189100,0,0,200,245000,1
72,2020-01-07,BBNI,Bank Negara Indonesia (Persero) Tbk.,--S8B3O1,7625,7675,07 Jan 2020,7675,7700,7525,7550,-75,19024900,144379475000,5936,36.3,7575,82400,7550,542000,18462169893,18462169893,18462169893,5351600,6473400,575200,4422137600,1
73,2020-01-07,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,--S8B3O1,4370,4410,07 Jan 2020,4410,4410,4380,4400,30,103948100,457199315000,6281,5028.6,4400,1465600,4390,11472700,122112351900,122112351900,122112351900,43243800,81653500,35043000,154059855200,9
74,2020-01-07,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,--U7---1,50,0,07 Jan 2020,0,50,50,50,0,204000,10200000,3,21.7,50,1123800,0,0,5367076248,5367076248,5367076248,204000,0,0,0,0
75,2020-01-07,BBTN,Bank Tabungan Negara (Persero) Tbk.,--S8LKO1,2130,2110,07 Jan 2020,2110,2140,2100,2120,-10,18636600,39410454000,3702,276.5,2130,1492200,2120,443400,10484100000,10484100000,10484100000,9479500,12354500,1252000,2724200000,3
76,2020-01-07,BBYB,Bank Yudha Bhakti Tbk.,--U8---1,276,0,07 Jan 2020,0,276,272,276,0,60300,16528200,6,281.0,276,45000,274,8200,6100164280,6100164280,6100164280,0,56800,0,0,0
77,2020-01-07,BCAP,MNC Kapital Indonesia Tbk.,--M8---1,138,0,07 Jan 2020,0,140,136,140,2,120000,16625600,17,397.0,140,401800,139,10000,38906368927,38906368927,38906368927,0,20000,0,0,0
78,2020-01-07,BCIC,Bank JTrust Indonesia Tbk.,--U8---2,450,0,07 Jan 2020,0,0,0,450,0,0,0,0,33.7,0,0,0,0,9912003256,9912003256,9912003256,0,0,0,0,0
79,2020-01-07,BCIP,Bumi Citra Permai Tbk.,--U6---2,60,0,07 Jan 2020,0,61,58,60,0,916800,54470400,75,54.5,60,28200,59,50000,1429915525,1429915525,1429915525,0,0,0,0,0
80,2020-01-07,BDMN,Bank Danamon Indonesia Tbk.,--U8K--1,3860,0,07 Jan 2020,0,3900,3850,3870,10,1456200,5636930000,952,2.2,3900,10700,3870,10100,9675817341,9675817341,9675817341,174300,695400,0,0,0
81,2020-01-07,BEEF,Estika Tata Tiara Tbk.,--S1---2,384,0,07 Jan 2020,0,394,382,386,2,1030500,400086400,190,113.5,386,463300,384,67000,1884312565,1884299065,1884312565,0,37500,20000,7800000,1
82,2020-01-07,BEKS,Bank Pembangunan Daerah Banten Tbk.,--U8---2,50,0,07 Jan 2020,0,50,50,50,0,4300,215000,5,217.3,50,376718100,0,0,63468336053,63468336053,63468336053,0,0,2247300,72112200,5
83,2020-01-07,BELL,Trisula Textile Industries Tbk.,--U4---2,525,0,07 Jan 2020,0,525,525,525,0,63100,33127500,17,350.0,525,66000,520,36000,1450000000,1450000000,1450000000,0,0,0,0,0
84,2020-01-07,BEST,Bekasi Fajar Industrial Estate Tbk.,--S6K--1,204,0,07 Jan 2020,0,206,200,202,-2,12880500,2612595800,746,118.8,202,56800,200,1903400,9647311150,9647311150,9647311150,3837100,1083300,400000,81200000,1
85,2020-01-07,BFIN,BFI Finance  Indonesia Tbk.,--S8---2,570,0,07 Jan 2020,0,580,570,570,0,128700,73362000,31,2921.0,575,16500,570,3600,15967115620,15967115620,15967115620,115000,0,0,0,0
86,2020-01-07,BGTG,Bank Ganesha Tbk.,--U8---2,63,0,07 Jan 2020,0,64,61,62,-1,223200,13849100,50,60.2,63,147200,62,381100,11063309400,11063309400,11063309400,0,0,0,0,0
87,2020-01-07,BHIT,MNC Investama Tbk.,--S9K--1,62,0,07 Jan 2020,0,63,61,62,0,26650900,1654708400,9007,181.3,63,5117700,62,172400,67767400934,67767400934,67767400934,13000000,10801500,0,0,0
88,2020-01-07,BIKA,Binakarya Jaya Abadi Tbk.,--U6---2,192,0,07 Jan 2020,0,192,192,192,0,100,19200,1,19.2,191,100,190,300,592280000,592280000,592280000,0,0,0,0,0
89,2020-01-07,BIMA,Primarindo Asia Infrastructure Tbk.,--U4---2,50,0,07 Jan 2020,0,50,50,50,0,600,30000,2,12.3,50,1055600,0,0,608175716,608175716,608175716,0,0,0,0,0
90,2020-01-07,BINA,Bank Ina Perdana Tbk.,--U8---1,860,0,07 Jan 2020,0,860,810,815,-45,448400,366241000,41,460.5,825,500,815,600,5597831250,5597831250,5597831250,400000,0,0,0,0
91,2020-01-07,BIPI,Astrindo Nusantara Infrastruktur Tbk.,--U2---2,50,0,07 Jan 2020,0,50,50,50,0,2300,115000,2,35.7,50,34313000,0,0,44693066193,44693066193,44693066193,0,0,500000,20000000,1
92,2020-01-07,BIPP,Bhuwanatala Indah Permai Tbk.,--U6---2,50,0,07 Jan 2020,0,0,0,50,0,0,0,0,20.9,50,7893300,0,0,5028669338,5028669338,5028669338,0,0,0,0,0
93,2020-01-07,BIRD,Blue Bird Tbk.,--S7---1,2660,0,07 Jan 2020,0,2670,2620,2650,-10,594600,1572012000,191,40.8,2650,36200,2640,10000,2502100000,2502100000,2502100000,12000,294900,0,0,0
94,2020-01-07,BISI,BISI International Tbk.,--U1---1,1050,0,07 Jan 2020,0,1050,1030,1050,0,89000,92576000,41,525.0,1050,36000,1040,600,3000000000,3000000000,3000000000,58500,38400,0,0,0
95,2020-01-07,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,--U8K--1,1270,0,07 Jan 2020,0,1285,1230,1230,-40,12649100,15823814500,2622,205.0,1235,73000,1230,20500,9740399289,9599328254,9740399289,992300,129000,20042,21251660,2
96,2020-01-07,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,--S8K--1,675,0,07 Jan 2020,0,685,675,680,5,5003300,3394069000,373,158.1,685,1510100,680,148500,14852553796,14852553796,14852553796,3387400,100000,100000,67000000,1
97,2020-01-07,BKDP,Bukit Darmo Property Tbk,--U6---2,63,0,07 Jan 2020,0,61,57,58,-5,2800,161700,4,48.3,60,900,58,2300,7513992252,7513992252,7513992252,0,0,0,0,0
98,2020-01-07,BKSL,Sentul City Tbk.,--S6K--1,81,0,07 Jan 2020,0,83,81,83,2,45982900,3787378600,796,5.7,84,10524800,83,13197700,55258666481,55258666481,55258666481,1960600,2421100,42938200,2276464600,9
99,2020-01-07,BKSW,Bank QNB Indonesia Tbk.,--U8---2,159,0,07 Jan 2020,0,155,152,152,-7,16800,2556900,9,348.8,173,2200,152,11900,20232319124,20232319124,20232319124,0,0,0,0,0
100,2020-01-07,BLTA,Berlian Laju Tanker Tbk,--U7---1,50,0,07 Jan 2020,0,0,0,50,0,0,0,0,0.7,50,95774100,0,0,25940187103,25940187103,25940187103,0,0,2000000,134000000,1
101,2020-01-07,BLTZ,Graha Layar Prima Tbk.,--U9---2,3000,0,07 Jan 2020,0,0,0,3000,0,0,0,0,200.0,3750,100,3030,100,873937142,873937142,873937142,0,0,0,0,0
102,2020-01-07,BLUE,Berkah Prima Perkasa Tbk.,--U9---2,500,0,07 Jan 2020,0,525,505,510,10,85700,44086000,106,392.3,525,2700,510,3000,418000000,168000000,418000000,0,0,0,0,0
103,2020-01-07,BMAS,Bank Maspion Indonesia Tbk.,--U8---2,364,0,07 Jan 2020,0,358,350,358,-6,3400,1200400,14,111.9,358,12500,342,100,4399026922,4399026922,4399026922,0,0,0,0,0
104,2020-01-07,BMRI,Bank Mandiri (Persero) Tbk.,--S8B3O1,7600,7725,07 Jan 2020,7725,7725,7575,7600,0,35447800,269864935000,4067,2290.1,7625,85400,7600,3452400,46199999998,46199999998,46199999998,24113700,17380600,3522900,26958522500,11
105,2020-01-07,BMSR,Bintang Mitra Semestaraya Tbk,--U9---1,105,0,07 Jan 2020,0,109,89,106,1,212800,22627200,32,21.2,106,10000,102,1600,1159200024,1159200024,1159200024,0,0,0,0,0
106,2020-01-07,BMTR,Global Mediacom Tbk.,--S9K--1,336,0,07 Jan 2020,0,346,336,342,6,8704700,2981244800,785,278.4,344,444300,342,6072800,15334511286,15334511286,15334511286,107600,1846800,0,0,0
107,2020-01-07,BNBA,Bank Bumi Arta Tbk.,--U8---1,314,0,07 Jan 2020,0,336,314,316,2,324300,103101800,66,197.5,318,28700,316,500,2286900000,2286900000,2286900000,0,60500,0,0,0
108,2020-01-07,BNBR,Bakrie & Brothers Tbk,--U9---2,50,0,07 Jan 2020,0,50,50,50,0,129100,6455000,12,0.2,50,48888800,0,0,20863053480,20863053480,20863053480,0,0,20513520,794077880,3
109,2020-01-07,BNGA,Bank CIMB Niaga Tbk.,--M8K--1,940,0,07 Jan 2020,0,950,935,950,10,1018900,962526000,216,7.0,955,80300,950,109600,24880290775,24880290775,24880290775,3700,32900,145,106320,2
110,2020-01-07,BNII,Bank Maybank Indonesia Tbk.,--M8---1,210,0,07 Jan 2020,0,218,208,210,0,930200,199570400,401,2.5,212,82000,210,39800,75357433911,75357433911,75357433911,0,0,0,0,0
111,2020-01-07,BNLI,Bank Permata Tbk.,--M8K--1,1250,0,07 Jan 2020,0,1260,1250,1255,5,11775800,14764784000,770,13.7,1260,6008000,1255,837000,27762311813,27762311813,27762311813,751600,3342300,0,0,0
112,2020-01-07,BOGA,Bintang Oto Global Tbk.,--U9---2,1330,0,07 Jan 2020,0,1340,1330,1340,10,8531200,11370974500,1034,1301.0,1340,22000,1335,2400,3803526210,3803526210,3803526210,0,520900,39800000,52934000000,4
113,2020-01-07,BOLA,Bali Bintang Sejahtera Tbk.,--U9---2,308,0,07 Jan 2020,0,310,306,308,0,19300,5945600,34,176.0,308,44300,306,1700,6000000000,6000000000,6000000000,0,0,1000000,240000000,1
114,2020-01-07,BOLT,Garuda Metalindo Tbk.,--U4---2,850,0,07 Jan 2020,0,850,845,850,0,91200,77336500,92,154.5,850,40200,845,200,2343750000,2343750000,2343750000,0,0,0,0,0
115,2020-01-07,BORN,Borneo Lumbung Energi & Metal Tbk.,--U2---2,50,0,07 Jan 2020,0,0,0,50,0,0,0,0,4.3,0,0,0,0,17693000000,17693000000,17693000000,0,0,863200,1680700,8
116,2020-01-07,BOSS,Borneo Olah Sarana Sukses Tbk.,--U2---2,193,0,07 Jan 2020,0,200,180,194,1,1311700,246484200,280,48.5,194,358500,187,25000,1400000000,1400000000,1400000000,0,0,0,0,0
117,2020-01-07,BPFI,Batavia Prosperindo Finance Tbk.,--U8---2,1310,0,07 Jan 2020,0,1310,1310,1310,0,50000,65500000,1,1397.0,1310,225500,1225,125700,1782663575,1782663575,1782663583,50000,0,0,0,0
118,2020-01-07,BPII,Batavia Prosperindo Internasional Tbk.,--U8---2,10000,0,07 Jan 2020,0,0,0,10000,0,0,0,0,2000.0,0,0,0,0,562224662,562224662,562224662,0,0,0,0,0
119,2020-01-07,BPTR,Batavia Prosperindo Trans Tbk.,--M7---1,92,0,07 Jan 2020,0,92,87,91,-1,10500,915900,4,91.0,91,8800,88,3000,1550000000,1550000000,1550000000,0,0,0,0,0
120,2020-01-07,BRAM,Indo Kordsa Tbk.,--U4---1,8700,0,07 Jan 2020,0,8750,8700,8700,0,900,7837500,6,338.6,9900,100,8700,100,450000000,450000000,450000000,0,0,0,0,0
121,2020-01-07,BRIS,Bank BRIsyariah Tbk.,--M8K--1,324,0,07 Jan 2020,0,324,316,318,-6,6319400,2018923200,873,62.4,318,141200,316,392500,9618952363,9618952363,9618952363,0,0,0,0,0
122,2020-01-07,BRMS,Bumi Resources Minerals Tbk.,--U2---2,52,0,07 Jan 2020,0,53,52,52,0,23172600,1209415400,248,8.2,52,1464200,51,21907800,62322456902,62322456902,62322456902,400000,6443500,90450000,6012150000,4
